,block,cluster_labels
32943,38859,0.0
32944,38860,0.0
32945,38861,2.0
32946,38862,0.0
32947,38863,0.0
32948,38864,0.0
32949,38865,0.0
32950,38866,0.0
32951,38867,0.0
32952,38868,0.0
32953,38869,0.0
32954,38870,0.0
32955,38871,0.0
32956,38872,0.0
32957,38873,0.0
32958,38874,0.0
32959,38875,0.0
32960,38876,0.0
32961,38877,0.0
32962,38878,0.0
32963,38879,0.0
32964,38880,0.0
32965,38881,0.0
32966,38882,0.0
32967,38883,0.0
32968,38884,0.0
32969,38885,0.0
32970,38886,0.0
32971,38887,0.0
32972,38888,0.0
32973,38889,0.0
32974,38890,0.0
32975,38891,0.0
32976,38892,0.0
32977,38893,2.0
32978,38894,2.0
32979,38895,2.0
32980,38896,2.0
32981,38897,0.0
32982,38898,0.0
32983,38899,0.0
32984,38900,0.0
32985,38901,2.0
32986,38902,0.0
32987,38903,2.0
32988,38904,2.0
32989,38905,2.0
32990,38906,2.0
32991,38907,2.0
32992,38908,2.0
32993,38909,0.0
32994,38910,0.0
32995,38911,0.0
32996,38912,0.0
32997,38913,2.0
32998,38914,0.0
32999,38915,0.0
33000,38916,0.0
33001,38937,0.0
33002,38938,2.0
33003,38939,0.0
33004,38940,0.0
33005,38941,0.0
33006,38942,0.0
33007,38943,0.0
33008,38944,0.0
33009,38945,0.0
33010,38946,0.0
33011,38947,0.0
33012,38948,0.0
33013,38949,0.0
33014,38950,0.0
33015,38951,0.0
33016,38952,0.0
33017,38953,2.0
33018,38954,0.0
33019,38955,2.0
33020,38956,2.0
33021,38957,2.0
33022,38958,2.0
33023,38959,0.0
33024,38960,2.0
33025,38961,2.0
33026,38962,2.0
33027,38963,0.0
33028,38964,0.0
33029,38965,0.0
33030,38966,0.0
33031,38967,2.0
33032,38968,2.0
33033,38969,2.0
33034,38970,2.0
33035,38971,2.0
33036,38972,2.0
33037,38973,2.0
33038,38974,2.0
33039,38975,2.0
33040,38976,2.0
33041,38977,2.0
33042,38978,0.0
33043,38979,2.0
33044,38980,0.0
33045,38981,2.0
33046,38982,2.0
33047,38983,2.0
33048,38984,0.0
33049,38985,0.0
33050,38986,2.0
33051,38987,2.0
33052,38988,0.0
33053,38989,2.0
33054,38990,0.0
33055,38991,2.0
33056,38992,0.0
33057,38993,0.0
33058,38994,0.0
33059,38995,0.0
33060,38996,0.0
33061,38997,2.0
33062,38998,0.0
33063,38999,0.0
33064,39000,2.0
33065,39001,2.0
33066,39002,0.0
33067,39003,0.0
33068,39004,0.0
33069,39005,0.0
33070,39006,2.0
33071,39007,0.0
33072,39008,0.0
33073,39009,0.0
33074,39010,0.0
33075,39011,0.0
33076,39012,0.0
33077,39013,0.0
33078,39014,2.0
33079,39015,2.0
33080,39016,0.0
33081,39017,0.0
33082,39018,0.0
33083,39019,0.0
33084,39020,0.0
33085,39021,0.0
33086,39022,2.0
33087,39023,2.0
33088,39024,2.0
33089,39025,2.0
33090,39026,2.0
33091,39027,2.0
33092,39028,2.0
33093,39029,0.0
33094,39030,0.0
33095,39031,2.0
33096,39032,0.0
33097,39033,0.0
33098,39034,2.0
33099,39035,2.0
33100,39036,2.0
33101,39037,0.0
33102,39038,2.0
33103,39039,0.0
33104,39040,0.0
33105,39041,0.0
33106,39042,0.0
33107,39043,0.0
33108,39044,0.0
33109,39045,0.0
33110,39046,2.0
33111,39047,0.0
33112,39048,2.0
33113,39049,0.0
33114,39050,0.0
33115,39051,2.0
33116,39052,0.0
33117,39053,2.0
33118,39054,2.0
33119,39055,0.0
33120,39056,0.0
33121,39057,2.0
33122,39058,0.0
33123,39059,0.0
33124,39060,0.0
33125,39061,0.0
33126,39062,0.0
33127,39063,0.0
33128,39064,0.0
33129,39065,0.0
33130,39066,0.0
33131,39067,0.0
33132,39068,0.0
33133,39069,0.0
33134,39070,2.0
33135,39071,2.0
33136,39072,0.0
33137,39073,0.0
33138,39074,0.0
33139,39075,0.0
33140,39076,0.0
33141,39077,0.0
33142,39078,0.0
33143,39079,0.0
33144,39080,0.0
33145,39081,0.0
33146,39082,0.0
33147,39083,0.0
33148,39084,0.0
33149,39085,0.0
33150,39086,0.0
33151,39087,2.0
33152,39088,2.0
33153,39089,2.0
33154,39090,2.0
33155,39091,2.0
33156,39092,2.0
33157,39093,2.0
33158,39094,0.0
33159,39095,0.0
33160,39096,2.0
33161,39097,2.0
33162,39098,2.0
33163,39099,2.0
33164,39100,2.0
33165,39101,2.0
33166,39102,0.0
33167,39103,2.0
33168,39104,0.0
33169,39105,0.0
33170,39106,0.0
33171,39107,0.0
33172,39108,0.0
33173,39109,0.0
33174,39110,0.0
33175,39111,2.0
33176,39130,2.0
33177,39131,2.0
33178,39132,2.0
33179,39133,0.0
33180,39134,0.0
33181,39135,0.0
33182,39136,0.0
33183,39137,0.0
33184,39138,0.0
33185,39139,0.0
33186,39140,0.0
33187,39141,0.0
33188,39142,0.0
33189,39143,0.0
33190,39144,0.0
33191,39145,0.0
33192,39146,2.0
33193,39147,0.0
33194,39148,2.0
33195,39149,2.0
33196,39150,0.0
33197,39151,0.0
33198,39152,0.0
33199,39153,0.0
33200,39154,0.0
33201,39155,2.0
33202,39156,0.0
33203,39157,0.0
33204,39158,2.0
33205,39159,0.0
33206,39160,0.0
33207,39161,0.0
33208,39162,2.0
33209,39163,2.0
33210,39164,0.0
33211,39165,2.0
33212,39166,2.0
33213,39167,0.0
33214,39168,2.0
33215,39169,2.0
33216,39170,0.0
33217,39171,2.0
33218,39172,2.0
33219,39173,2.0
33220,39174,2.0
33221,39175,2.0
33222,39176,0.0
33223,39177,0.0
33224,39178,2.0
33225,39179,2.0
33226,39180,2.0
33227,39181,0.0
33228,39182,0.0
33229,39183,2.0
33230,39184,0.0
33231,39185,0.0
33232,39186,0.0
33233,39187,2.0
33234,39188,2.0
33235,39189,0.0
33236,39190,0.0
33237,39191,0.0
33238,39192,2.0
33239,39193,0.0
33240,39194,0.0
33241,39195,0.0
33242,39196,2.0
33243,39197,0.0
33244,39198,0.0
33245,39199,0.0
33246,39200,0.0
33247,39201,0.0
33248,39202,0.0
33249,39203,2.0
33250,39204,2.0
33251,39205,0.0
33252,39206,0.0
33253,39207,2.0
33254,39208,0.0
33255,39209,0.0
33256,39210,0.0
33257,39211,0.0
33258,39212,0.0
33259,39213,0.0
33260,39214,2.0
33261,39215,2.0
33262,39216,2.0
33263,39217,2.0
33264,39218,2.0
33265,39219,2.0
33266,39220,0.0
33267,39221,2.0
33268,39222,2.0
33269,39223,0.0
33270,39224,0.0
33271,39225,0.0
33272,39226,0.0
33273,39227,2.0
33274,39228,2.0
33275,39229,2.0
33276,39230,0.0
33277,39231,0.0
33278,39232,2.0
33279,39233,2.0
33280,39234,2.0
33281,39235,2.0
33282,39236,0.0
33283,39237,2.0
33284,39238,0.0
33285,39239,0.0
33286,39240,0.0
33287,39241,2.0
33288,39242,2.0
33289,39243,2.0
33290,39244,2.0
33291,39245,2.0
33292,39246,2.0
33293,39247,2.0
33294,39248,0.0
33295,39249,0.0
33296,39250,2.0
33297,39251,0.0
33298,39252,0.0
33299,39253,0.0
33300,39254,0.0
33301,39255,0.0
33302,39256,0.0
33303,39257,0.0
33304,39258,0.0
33305,39259,0.0
33306,39260,2.0
33307,39261,0.0
33308,39262,0.0
33309,39263,0.0
33310,39264,0.0
33311,39265,0.0
33312,39266,0.0
33313,39267,0.0
33314,39268,0.0
33315,39269,0.0
33316,39270,0.0
33317,39271,0.0
33318,39272,0.0
33319,39273,0.0
33320,39274,0.0
33321,39275,0.0
33322,39276,0.0
33323,39277,0.0
33324,39278,0.0
33325,39279,2.0
33326,39280,0.0
33327,39281,0.0
33328,39282,2.0
33329,39283,2.0
33330,39284,2.0
33331,39285,0.0
33332,39286,2.0
33333,39287,0.0
33334,39288,2.0
33335,39289,2.0
33336,39290,2.0
33337,39291,2.0
33338,39292,2.0
33339,39293,2.0
33340,39294,0.0
33341,39295,2.0
33342,39296,0.0
33343,39297,0.0
33344,39298,2.0
33345,39299,2.0
33346,39300,0.0
33347,39301,0.0
33348,39302,0.0
33349,39303,2.0
33350,39304,2.0
33351,39323,2.0
33352,39324,2.0
33353,39325,0.0
33354,39326,0.0
33355,39327,0.0
33356,39328,0.0
33357,39329,0.0
33358,39330,0.0
33359,39331,0.0
33360,39332,0.0
33361,39333,0.0
33362,39334,0.0
33363,39335,0.0
33364,39336,0.0
33365,39337,0.0
33366,39338,2.0
33367,39339,2.0
33368,39340,2.0
33369,39341,0.0
33370,39342,2.0
33371,39343,0.0
33372,39344,0.0
33373,39345,0.0
33374,39346,2.0
33375,39347,0.0
33376,39348,2.0
33377,39349,0.0
33378,39350,0.0
33379,39351,2.0
33380,39352,2.0
33381,39353,0.0
33382,39354,2.0
33383,39355,2.0
33384,39356,2.0
33385,39357,0.0
33386,39358,2.0
33387,39359,2.0
33388,39360,2.0
33389,39361,0.0
33390,39362,0.0
33391,39363,2.0
33392,39364,2.0
33393,39365,0.0
33394,39366,2.0
33395,39367,0.0
33396,39368,2.0
33397,39369,2.0
33398,39370,2.0
33399,39371,2.0
33400,39372,0.0
33401,39373,2.0
33402,39374,2.0
33403,39375,2.0
33404,39376,2.0
33405,39377,2.0
33406,39378,2.0
33407,39379,0.0
33408,39380,2.0
33409,39381,0.0
33410,39382,0.0
33411,39383,0.0
33412,39384,0.0
33413,39385,0.0
33414,39386,2.0
33415,39387,2.0
33416,39388,0.0
33417,39389,0.0
33418,39390,0.0
33419,39391,0.0
33420,39392,2.0
33421,39393,2.0
33422,39394,0.0
33423,39395,2.0
33424,39396,2.0
33425,39397,2.0
33426,39398,2.0
33427,39399,2.0
33428,39400,2.0
33429,39401,0.0
33430,39402,0.0
33431,39403,0.0
33432,39404,0.0
33433,39405,0.0
33434,39406,2.0
33435,39407,2.0
33436,39408,2.0
33437,39409,2.0
33438,39410,2.0
33439,39411,2.0
33440,39412,2.0
33441,39413,2.0
33442,39414,2.0
33443,39415,2.0
33444,39416,0.0
33445,39417,0.0
33446,39418,0.0
33447,39419,0.0
33448,39420,0.0
33449,39421,2.0
33450,39422,2.0
33451,39423,2.0
33452,39424,2.0
33453,39425,2.0
33454,39426,2.0
33455,39427,2.0
33456,39428,0.0
33457,39429,2.0
33458,39430,2.0
33459,39431,0.0
33460,39432,2.0
33461,39433,2.0
33462,39434,2.0
33463,39435,2.0
33464,39436,2.0
33465,39437,2.0
33466,39438,0.0
33467,39439,2.0
33468,39440,0.0
33469,39441,2.0
33470,39442,2.0
33471,39443,0.0
33472,39444,0.0
33473,39445,0.0
33474,39446,0.0
33475,39447,0.0
33476,39448,0.0
33477,39449,0.0
33478,39450,0.0
33479,39451,0.0
33480,39452,0.0
33481,39453,2.0
33482,39454,0.0
33483,39455,0.0
33484,39456,0.0
33485,39457,0.0
33486,39458,0.0
33487,39459,0.0
33488,39460,0.0
33489,39461,0.0
33490,39462,0.0
33491,39463,0.0
33492,39464,2.0
33493,39465,0.0
33494,39466,0.0
33495,39467,0.0
33496,39468,0.0
33497,39469,0.0
33498,39470,0.0
33499,39471,0.0
33500,39472,0.0
33501,39473,0.0
33502,39474,0.0
33503,39475,0.0
33504,39476,2.0
33505,39477,0.0
33506,39478,0.0
33507,39479,0.0
33508,39480,2.0
33509,39481,2.0
33510,39482,2.0
33511,39483,2.0
33512,39484,0.0
33513,39485,2.0
33514,39486,2.0
33515,39487,2.0
33516,39488,0.0
33517,39489,0.0
33518,39490,0.0
33519,39491,2.0
33520,39492,0.0
33521,39493,2.0
33522,39494,0.0
33523,39495,0.0
33524,39496,2.0
33525,39515,2.0
33526,39516,0.0
33527,39517,0.0
33528,39518,0.0
33529,39519,0.0
33530,39520,0.0
33531,39521,0.0
33532,39522,0.0
33533,39523,0.0
33534,39524,0.0
33535,39525,0.0
33536,39526,0.0
33537,39527,0.0
33538,39528,2.0
33539,39529,0.0
33540,39530,2.0
33541,39531,2.0
33542,39532,2.0
33543,39533,0.0
33544,39534,0.0
33545,39535,0.0
33546,39536,0.0
33547,39537,0.0
33548,39538,2.0
33549,39539,0.0
33550,39540,2.0
33551,39541,2.0
33552,39542,2.0
33553,39543,0.0
33554,39544,2.0
33555,39545,2.0
33556,39546,2.0
33557,39547,2.0
33558,39548,2.0
33559,39549,2.0
33560,39550,2.0
33561,39551,0.0
33562,39552,2.0
33563,39553,2.0
33564,39554,0.0
33565,39555,0.0
33566,39556,2.0
33567,39557,2.0
33568,39558,2.0
33569,39559,0.0
33570,39560,2.0
33571,39561,2.0
33572,39562,0.0
33573,39563,2.0
33574,39564,0.0
33575,39565,0.0
33576,39566,2.0
33577,39567,2.0
33578,39568,2.0
33579,39569,2.0
33580,39570,2.0
33581,39571,2.0
33582,39572,2.0
33583,39573,0.0
33584,39574,2.0
33585,39575,2.0
33586,39576,2.0
33587,39577,2.0
33588,39578,2.0
33589,39579,0.0
33590,39580,0.0
33591,39581,0.0
33592,39582,0.0
33593,39583,2.0
33594,39584,2.0
33595,39585,2.0
33596,39586,0.0
33597,39587,0.0
33598,39588,0.0
33599,39589,2.0
33600,39590,2.0
33601,39591,2.0
33602,39592,2.0
33603,39593,0.0
33604,39594,0.0
33605,39595,2.0
33606,39596,2.0
33607,39597,0.0
33608,39598,2.0
33609,39599,0.0
33610,39600,2.0
33611,39601,2.0
33612,39602,2.0
33613,39603,2.0
33614,39604,2.0
33615,39605,2.0
33616,39606,2.0
33617,39607,2.0
33618,39608,2.0
33619,39609,2.0
33620,39610,2.0
33621,39611,0.0
33622,39612,2.0
33623,39613,0.0
33624,39614,2.0
33625,39615,2.0
33626,39616,2.0
33627,39617,2.0
33628,39618,2.0
33629,39619,2.0
33630,39620,2.0
33631,39621,0.0
33632,39622,0.0
33633,39623,0.0
33634,39624,2.0
33635,39625,2.0
33636,39626,2.0
33637,39627,2.0
33638,39628,2.0
33639,39629,2.0
33640,39630,2.0
33641,39631,0.0
33642,39632,0.0
33643,39633,0.0
33644,39634,0.0
33645,39635,2.0
33646,39636,0.0
33647,39637,0.0
33648,39638,0.0
33649,39639,0.0
33650,39640,2.0
33651,39641,2.0
33652,39642,0.0
33653,39643,0.0
33654,39644,0.0
33655,39645,0.0
33656,39646,0.0
33657,39647,0.0
33658,39648,0.0
33659,39649,0.0
33660,39650,0.0
33661,39651,0.0
33662,39652,0.0
33663,39653,0.0
33664,39654,0.0
33665,39655,0.0
33666,39656,0.0
33667,39657,2.0
33668,39658,0.0
33669,39659,0.0
33670,39660,2.0
33671,39661,2.0
33672,39662,2.0
33673,39663,0.0
33674,39664,0.0
33675,39665,0.0
33676,39666,2.0
33677,39667,0.0
33678,39668,0.0
33679,39669,0.0
33680,39670,2.0
33681,39671,2.0
33682,39672,2.0
33683,39673,2.0
33684,39674,2.0
33685,39675,2.0
33686,39676,0.0
33687,39677,0.0
33688,39678,0.0
33689,39679,0.0
33690,39680,2.0
33691,39681,0.0
33692,39682,0.0
33693,39683,0.0
33694,39684,0.0
33695,39685,0.0
33696,39686,0.0
33697,39687,0.0
33698,39688,2.0
33699,39707,2.0
33700,39708,0.0
33701,39709,0.0
33702,39710,0.0
33703,39711,0.0
33704,39712,0.0
33705,39713,0.0
33706,39714,0.0
33707,39715,0.0
33708,39716,0.0
33709,39717,0.0
33710,39718,0.0
33711,39719,0.0
33712,39720,0.0
33713,39721,2.0
33714,39722,2.0
33715,39723,2.0
33716,39724,2.0
33717,39725,2.0
33718,39726,2.0
33719,39727,2.0
33720,39728,0.0
33721,39729,0.0
33722,39730,0.0
33723,39731,0.0
33724,39732,2.0
33725,39733,2.0
33726,39734,0.0
33727,39735,0.0
33728,39736,0.0
33729,39737,0.0
33730,39738,2.0
33731,39739,0.0
33732,39740,0.0
33733,39741,2.0
33734,39742,2.0
33735,39743,2.0
33736,39744,2.0
33737,39745,0.0
33738,39746,2.0
33739,39747,2.0
33740,39748,0.0
33741,39749,2.0
33742,39750,0.0
33743,39751,2.0
33744,39752,0.0
33745,39753,0.0
33746,39754,2.0
33747,39755,2.0
33748,39756,2.0
33749,39757,2.0
33750,39758,2.0
33751,39759,2.0
33752,39760,2.0
33753,39761,2.0
33754,39762,2.0
33755,39763,2.0
33756,39764,2.0
33757,39765,2.0
33758,39766,2.0
33759,39767,2.0
33760,39768,0.0
33761,39769,0.0
33762,39770,2.0
33763,39771,2.0
33764,39772,0.0
33765,39773,2.0
33766,39774,0.0
33767,39775,0.0
33768,39776,2.0
33769,39777,2.0
33770,39778,2.0
33771,39779,2.0
33772,39780,2.0
33773,39781,2.0
33774,39782,0.0
33775,39783,2.0
33776,39784,2.0
33777,39785,0.0
33778,39786,2.0
33779,39787,0.0
33780,39788,0.0
33781,39789,0.0
33782,39790,2.0
33783,39791,2.0
33784,39792,2.0
33785,39793,0.0
33786,39794,2.0
33787,39795,2.0
33788,39796,2.0
33789,39797,0.0
33790,39798,0.0
33791,39799,2.0
33792,39800,2.0
33793,39801,0.0
33794,39802,2.0
33795,39803,2.0
33796,39804,2.0
33797,39805,2.0
33798,39806,2.0
33799,39807,2.0
33800,39808,2.0
33801,39809,2.0
33802,39810,0.0
33803,39811,2.0
33804,39812,2.0
33805,39813,2.0
33806,39814,2.0
33807,39815,0.0
33808,39816,2.0
33809,39817,2.0
33810,39818,2.0
33811,39819,0.0
33812,39820,0.0
33813,39821,0.0
33814,39822,0.0
33815,39823,0.0
33816,39824,0.0
33817,39825,0.0
33818,39826,0.0
33819,39827,0.0
33820,39828,2.0
33821,39829,0.0
33822,39830,0.0
33823,39831,0.0
33824,39832,0.0
33825,39833,0.0
33826,39834,0.0
33827,39835,0.0
33828,39836,0.0
33829,39837,0.0
33830,39838,0.0
33831,39839,0.0
33832,39840,0.0
33833,39841,0.0
33834,39842,2.0
33835,39843,0.0
33836,39844,0.0
33837,39845,0.0
33838,39846,0.0
33839,39847,0.0
33840,39848,0.0
33841,39849,0.0
33842,39850,2.0
33843,39851,2.0
33844,39852,2.0
33845,39853,0.0
33846,39854,0.0
33847,39855,2.0
33848,39856,0.0
33849,39857,2.0
33850,39858,2.0
33851,39859,2.0
33852,39860,2.0
33853,39861,2.0
33854,39862,2.0
33855,39863,2.0
33856,39864,2.0
33857,39865,2.0
33858,39866,0.0
33859,39867,0.0
33860,39868,0.0
33861,39869,0.0
33862,39870,0.0
33863,39871,2.0
33864,39872,0.0
33865,39873,0.0
33866,39874,2.0
33867,39875,0.0
33868,39876,2.0
33869,39895,0.0
33870,39896,2.0
33871,39897,0.0
33872,39898,0.0
33873,39899,0.0
33874,39900,0.0
33875,39901,0.0
33876,39902,0.0
33877,39903,0.0
33878,39904,0.0
33879,39905,0.0
33880,39906,0.0
33881,39907,0.0
33882,39908,0.0
33883,39909,0.0
33884,39910,2.0
33885,39911,2.0
33886,39912,0.0
33887,39913,2.0
33888,39914,0.0
33889,39915,0.0
33890,39916,2.0
33891,39917,0.0
33892,39918,0.0
33893,39919,0.0
33894,39920,2.0
33895,39921,2.0
33896,39922,2.0
33897,39923,0.0
33898,39924,2.0
33899,39925,2.0
33900,39926,2.0
33901,39927,0.0
33902,39928,2.0
33903,39929,2.0
33904,39930,2.0
33905,39931,2.0
33906,39932,0.0
33907,39933,0.0
33908,39934,2.0
33909,39935,0.0
33910,39936,2.0
33911,39937,2.0
33912,39938,2.0
33913,39939,0.0
33914,39940,2.0
33915,39941,2.0
33916,39942,0.0
33917,39943,2.0
33918,39944,2.0
33919,39945,2.0
33920,39946,2.0
33921,39947,2.0
33922,39948,2.0
33923,39949,2.0
33924,39950,2.0
33925,39951,2.0
33926,39952,2.0
33927,39953,2.0
33928,39954,2.0
33929,39955,2.0
33930,39956,2.0
33931,39957,0.0
33932,39958,0.0
33933,39959,2.0
33934,39960,2.0
33935,39961,2.0
33936,39962,2.0
33937,39963,2.0
33938,39964,2.0
33939,39965,2.0
33940,39966,0.0
33941,39967,0.0
33942,39968,0.0
33943,39969,0.0
33944,39970,0.0
33945,39971,2.0
33946,39972,2.0
33947,39973,2.0
33948,39974,2.0
33949,39975,2.0
33950,39976,2.0
33951,39977,2.0
33952,39978,2.0
33953,39979,2.0
33954,39980,2.0
33955,39981,2.0
33956,39982,2.0
33957,39983,2.0
33958,39984,2.0
33959,39985,2.0
33960,39986,2.0
33961,39987,2.0
33962,39988,2.0
33963,39989,0.0
33964,39990,2.0
33965,39991,2.0
33966,39992,2.0
33967,39993,2.0
33968,39994,2.0
33969,39995,2.0
33970,39996,2.0
33971,39997,2.0
33972,39998,2.0
33973,39999,2.0
33974,40000,2.0
33975,40001,2.0
33976,40002,2.0
33977,40003,2.0
33978,40004,0.0
33979,40005,0.0
33980,40006,0.0
33981,40007,2.0
33982,40008,2.0
33983,40009,0.0
33984,40010,0.0
33985,40011,0.0
33986,40012,2.0
33987,40013,0.0
33988,40014,0.0
33989,40015,0.0
33990,40016,0.0
33991,40017,0.0
33992,40018,0.0
33993,40019,0.0
33994,40020,0.0
33995,40021,0.0
33996,40022,0.0
33997,40023,0.0
33998,40024,0.0
33999,40025,0.0
34000,40026,0.0
34001,40027,2.0
34002,40028,0.0
34003,40029,0.0
34004,40030,0.0
34005,40031,0.0
34006,40032,0.0
34007,40033,0.0
34008,40034,2.0
34009,40035,2.0
34010,40036,0.0
34011,40037,2.0
34012,40038,2.0
34013,40039,2.0
34014,40040,2.0
34015,40041,2.0
34016,40042,2.0
34017,40043,2.0
34018,40044,2.0
34019,40045,2.0
34020,40046,2.0
34021,40047,2.0
34022,40048,2.0
34023,40049,2.0
34024,40050,0.0
34025,40051,0.0
34026,40052,0.0
34027,40053,0.0
34028,40054,0.0
34029,40055,0.0
34030,40056,0.0
34031,40057,0.0
34032,40058,0.0
34033,40059,2.0
34034,40078,2.0
34035,40079,2.0
34036,40080,0.0
34037,40081,2.0
34038,40082,0.0
34039,40083,0.0
34040,40084,0.0
34041,40085,0.0
34042,40086,0.0
34043,40087,0.0
34044,40088,0.0
34045,40089,0.0
34046,40090,0.0
34047,40091,0.0
34048,40092,0.0
34049,40093,2.0
34050,40094,0.0
34051,40095,2.0
34052,40096,2.0
34053,40097,0.0
34054,40098,0.0
34055,40099,0.0
34056,40100,2.0
34057,40101,2.0
34058,40102,2.0
34059,40103,2.0
34060,40104,2.0
34061,40105,0.0
34062,40106,2.0
34063,40107,2.0
34064,40108,2.0
34065,40109,2.0
34066,40110,2.0
34067,40111,2.0
34068,40112,2.0
34069,40113,2.0
34070,40114,0.0
34071,40115,0.0
34072,40116,0.0
34073,40117,0.0
34074,40118,2.0
34075,40119,2.0
34076,40120,2.0
34077,40121,0.0
34078,40122,2.0
34079,40123,2.0
34080,40124,2.0
34081,40125,2.0
34082,40126,2.0
34083,40127,2.0
34084,40128,2.0
34085,40129,2.0
34086,40130,2.0
34087,40131,2.0
34088,40132,2.0
34089,40133,0.0
34090,40134,2.0
34091,40135,2.0
34092,40136,2.0
34093,40137,2.0
34094,40138,2.0
34095,40139,0.0
34096,40140,2.0
34097,40141,2.0
34098,40142,2.0
34099,40143,2.0
34100,40144,2.0
34101,40145,2.0
34102,40146,2.0
34103,40147,2.0
34104,40148,0.0
34105,40149,0.0
34106,40150,0.0
34107,40151,2.0
34108,40152,0.0
34109,40153,2.0
34110,40154,0.0
34111,40155,2.0
34112,40156,2.0
34113,40157,2.0
34114,40158,2.0
34115,40159,2.0
34116,40160,2.0
34117,40161,0.0
34118,40162,2.0
34119,40163,2.0
34120,40164,2.0
34121,40165,2.0
34122,40166,2.0
34123,40167,2.0
34124,40168,2.0
34125,40169,2.0
34126,40170,0.0
34127,40171,2.0
34128,40172,2.0
34129,40173,2.0
34130,40174,2.0
34131,40175,2.0
34132,40176,2.0
34133,40177,2.0
34134,40178,2.0
34135,40179,2.0
34136,40180,0.0
34137,40181,0.0
34138,40182,0.0
34139,40183,0.0
34140,40184,0.0
34141,40185,2.0
34142,40186,2.0
34143,40187,2.0
34144,40188,0.0
34145,40189,0.0
34146,40190,2.0
34147,40191,0.0
34148,40192,0.0
34149,40193,0.0
34150,40194,0.0
34151,40195,0.0
34152,40196,0.0
34153,40197,0.0
34154,40198,0.0
34155,40199,0.0
34156,40200,0.0
34157,40201,2.0
34158,40202,0.0
34159,40203,0.0
34160,40204,0.0
34161,40205,0.0
34162,40206,0.0
34163,40207,2.0
34164,40208,2.0
34165,40209,0.0
34166,40210,2.0
34167,40211,0.0
34168,40212,0.0
34169,40213,0.0
34170,40214,0.0
34171,40215,0.0
34172,40216,0.0
34173,40217,2.0
34174,40218,2.0
34175,40219,2.0
34176,40220,2.0
34177,40221,2.0
34178,40222,2.0
34179,40223,2.0
34180,40224,2.0
34181,40225,2.0
34182,40226,2.0
34183,40227,2.0
34184,40228,2.0
34185,40229,2.0
34186,40230,2.0
34187,40231,2.0
34188,40232,0.0
34189,40233,2.0
34190,40234,0.0
34191,40235,2.0
34192,40236,0.0
34193,40237,2.0
34194,40238,0.0
34195,40239,0.0
34196,40240,2.0
34197,40258,0.0
34198,40259,0.0
34199,40260,2.0
34200,40261,0.0
34201,40262,0.0
34202,40263,2.0
34203,40264,0.0
34204,40265,0.0
34205,40266,0.0
34206,40267,0.0
34207,40268,0.0
34208,40269,0.0
34209,40270,0.0
34210,40271,0.0
34211,40272,0.0
34212,40273,0.0
34213,40274,0.0
34214,40275,0.0
34215,40276,2.0
34216,40277,2.0
34217,40278,0.0
34218,40279,2.0
34219,40280,2.0
34220,40281,2.0
34221,40282,2.0
34222,40283,2.0
34223,40284,2.0
34224,40285,2.0
34225,40286,0.0
34226,40287,2.0
34227,40288,2.0
34228,40289,2.0
34229,40290,2.0
34230,40291,2.0
34231,40292,2.0
34232,40293,2.0
34233,40294,0.0
34234,40295,0.0
34235,40296,0.0
34236,40297,0.0
34237,40298,0.0
34238,40299,0.0
34239,40300,0.0
34240,40301,2.0
34241,40302,2.0
34242,40303,2.0
34243,40304,2.0
34244,40305,2.0
34245,40306,2.0
34246,40307,2.0
34247,40308,2.0
34248,40309,2.0
34249,40310,2.0
34250,40311,2.0
34251,40312,0.0
34252,40313,2.0
34253,40314,2.0
34254,40315,2.0
34255,40316,2.0
34256,40317,2.0
34257,40318,2.0
34258,40319,2.0
34259,40320,0.0
34260,40321,2.0
34261,40322,2.0
34262,40323,0.0
34263,40324,0.0
34264,40325,2.0
34265,40326,2.0
34266,40327,0.0
34267,40328,2.0
34268,40329,2.0
34269,40330,0.0
34270,40331,2.0
34271,40332,0.0
34272,40333,2.0
34273,40334,2.0
34274,40335,0.0
34275,40336,2.0
34276,40337,2.0
34277,40338,2.0
34278,40339,2.0
34279,40340,2.0
34280,40341,2.0
34281,40342,2.0
34282,40343,2.0
34283,40344,2.0
34284,40345,2.0
34285,40346,2.0
34286,40347,2.0
34287,40348,2.0
34288,40349,2.0
34289,40350,2.0
34290,40351,2.0
34291,40352,0.0
34292,40353,0.0
34293,40354,2.0
34294,40355,2.0
34295,40356,2.0
34296,40357,0.0
34297,40358,2.0
34298,40359,0.0
34299,40360,2.0
34300,40361,0.0
34301,40362,0.0
34302,40363,0.0
34303,40364,0.0
34304,40365,0.0
34305,40366,0.0
34306,40367,0.0
34307,40368,0.0
34308,40369,2.0
34309,40370,2.0
34310,40371,2.0
34311,40372,2.0
34312,40373,2.0
34313,40374,2.0
34314,40375,0.0
34315,40376,0.0
34316,40377,2.0
34317,40378,2.0
34318,40379,2.0
34319,40380,0.0
34320,40381,2.0
34321,40382,2.0
34322,40383,0.0
34323,40384,0.0
34324,40385,0.0
34325,40386,0.0
34326,40387,2.0
34327,40388,0.0
34328,40389,2.0
34329,40390,2.0
34330,40391,2.0
34331,40392,2.0
34332,40393,2.0
34333,40394,2.0
34334,40395,0.0
34335,40396,2.0
34336,40397,2.0
34337,40398,2.0
34338,40399,2.0
34339,40400,2.0
34340,40401,2.0
34341,40402,0.0
